"t_utc","duration_ms","status_code","success","response_bytes","input_tokens","output_tokens","total_tokens","retries","retry_wait_ms","error"
"2026-07-18T13:15:43.0647163Z","3732,9334","200","True","882",,,,"0","0",""
"2026-07-18T13:15:57.9482931Z","3155,1836","200","True","882",,,,"0","0",""
"2026-07-18T13:16:12.2682069Z","3301,9544","200","True","882",,,,"0","0",""
"2026-07-18T13:16:26.7385774Z","3466,1825","200","True","882",,,,"0","0",""
"2026-07-18T13:16:41.6738286Z","3457,3908","200","True","882",,,,"0","0",""
"2026-07-18T13:16:56.0651228Z","3419,3092","200","True","882",,,,"0","0",""
"2026-07-18T13:17:10.4419001Z","3168,0252","200","True","882",,,,"0","0",""
"2026-07-18T13:17:25.0418190Z","3045,8339","200","True","882",,,,"0","0",""
"2026-07-18T13:17:39.1836716Z","3291,7493","200","True","882",,,,"0","0",""
"2026-07-18T13:17:53.7930993Z","2903,2059","200","True","882",,,,"0","0",""
"2026-07-18T13:18:08.1815391Z","3508,4922","200","True","882",,,,"0","0",""
"2026-07-18T13:18:23.6156209Z","3379,1192","200","True","882",,,,"0","0",""
"2026-07-18T13:18:38.2982862Z","3376,5386","200","True","882",,,,"0","0",""
"2026-07-18T13:18:52.4654569Z","3586,4767","200","True","882",,,,"0","0",""
"2026-07-18T13:19:08.3241221Z","3312,3276","200","True","882",,,,"0","0",""
"2026-07-18T13:19:22.6234316Z","3523,688","200","True","882",,,,"0","0",""
"2026-07-18T13:19:37.7545174Z","3139,2522","200","True","882",,,,"0","0",""
"2026-07-18T13:19:51.9617001Z","3052,9511","200","True","882",,,,"0","0",""
"2026-07-18T13:20:06.2579745Z","3317,1426","200","True","882",,,,"0","0",""
"2026-07-18T13:20:20.4703962Z","3528,1799","200","True","882",,,,"0","0",""
"2026-07-18T13:20:35.6830544Z","3508,6818","200","True","882",,,,"0","0",""
"2026-07-18T13:20:50.2872098Z","3214,5009","200","True","882",,,,"0","0",""
"2026-07-18T13:21:04.7464195Z","3229,6832","200","True","882",,,,"0","0",""
"2026-07-18T13:21:19.9309570Z","3254,6508","200","True","882",,,,"0","0",""
"2026-07-18T13:21:34.5189150Z","3271,9926","200","True","882",,,,"0","0",""
"2026-07-18T13:21:49.5712256Z","2914,986","200","True","882",,,,"0","0",""
"2026-07-18T13:22:03.6323263Z","3225,882","200","True","882",,,,"0","0",""
"2026-07-18T13:22:17.8508164Z","3297,7713","200","True","882",,,,"0","0",""
"2026-07-18T13:22:32.3930985Z","3326,6798","200","True","882",,,,"0","0",""
"2026-07-18T13:22:46.9555953Z","3249,9095","200","True","882",,,,"0","0",""
"2026-07-18T13:23:01.7707309Z","3028,4465","200","True","882",,,,"0","0",""
"2026-07-18T13:23:16.1954178Z","3272,206","200","True","882",,,,"0","0",""
"2026-07-18T13:23:30.6682454Z","3054,7752","200","True","882",,,,"0","0",""
"2026-07-18T13:23:44.5845318Z","3351,377","200","True","882",,,,"0","0",""
"2026-07-18T13:23:59.2672790Z","3657,4886","200","True","882",,,,"0","0",""
"2026-07-18T13:24:13.8474587Z","3369,4165","200","True","882",,,,"0","0",""
"2026-07-18T13:24:28.5774175Z","3379,2154","200","True","882",,,,"0","0",""
"2026-07-18T13:24:43.1922354Z","3063,883","200","True","882",,,,"0","0",""
"2026-07-18T13:24:57.5171090Z","3847,152","200","True","882",,,,"0","0",""
"2026-07-18T13:25:13.4809556Z","3399,0041","200","True","882",,,,"0","0",""
"2026-07-18T13:25:28.0265269Z","3688,1668","200","True","882",,,,"0","0",""
"2026-07-18T13:25:42.7326166Z","3199,4579","200","True","882",,,,"0","0",""
"2026-07-18T13:25:57.0167674Z","3326,9657","200","True","882",,,,"0","0",""
"2026-07-18T13:26:11.2620281Z","3090,3307","200","True","882",,,,"0","0",""
"2026-07-18T13:26:25.7770644Z","3419,3418","200","True","882",,,,"0","0",""
"2026-07-18T13:26:40.6043349Z","3474,2178","200","True","882",,,,"0","0",""
"2026-07-18T13:26:54.9847616Z","3281,6379","200","True","882",,,,"0","0",""
"2026-07-18T13:27:09.2598145Z","3904,1394","200","True","882",,,,"0","0",""
"2026-07-18T13:27:24.1437467Z","3457,031","200","True","882",,,,"0","0",""
"2026-07-18T13:27:38.8591089Z","3347,8984","200","True","882",,,,"0","0",""
"2026-07-18T13:27:53.4848602Z","3531,3405","200","True","882",,,,"0","0",""
"2026-07-18T13:28:07.9693334Z","2917,7724","200","True","882",,,,"0","0",""
"2026-07-18T13:28:22.2665249Z","3348,0101","200","True","882",,,,"0","0",""
"2026-07-18T13:28:36.9273307Z","3260,695","200","True","882",,,,"0","0",""
"2026-07-18T13:28:51.2088130Z","3181,9905","200","True","882",,,,"0","0",""
"2026-07-18T13:29:05.4856013Z","3322,3138","200","True","882",,,,"0","0",""
"2026-07-18T13:29:19.6642687Z","3568,9937","200","True","882",,,,"0","0",""
"2026-07-18T13:29:34.2009350Z","3439,8907","200","True","882",,,,"0","0",""
"2026-07-18T13:29:48.4311135Z","3143,1129","200","True","882",,,,"0","0",""
"2026-07-18T13:30:02.9578201Z","3129,3827","200","True","882",,,,"0","0",""
"2026-07-18T13:30:17.2766310Z","3120,0336","200","True","882",,,,"0","0",""
"2026-07-18T13:30:31.5724867Z","3358,3247","200","True","882",,,,"0","0",""
"2026-07-18T13:30:45.9908333Z","3198,5373","200","True","882",,,,"0","0",""
"2026-07-18T13:30:59.9376069Z","3590,2735","200","True","882",,,,"0","0",""
"2026-07-18T13:31:14.6054815Z","3259,303","200","True","882",,,,"0","0",""
"2026-07-18T13:31:28.6314946Z","3238,2783","200","True","882",,,,"0","0",""
"2026-07-18T13:31:42.8435268Z","3151,0858","200","True","882",,,,"0","0",""
"2026-07-18T13:31:56.6884731Z","3149,6917","200","True","882",,,,"0","0",""
"2026-07-18T13:32:11.2695475Z","3412,599","200","True","882",,,,"0","0",""
"2026-07-18T13:32:25.6636466Z","3232,4036","200","True","882",,,,"0","0",""
"2026-07-18T13:32:40.1389011Z","3451,3708","200","True","882",,,,"0","0",""
"2026-07-18T13:32:54.2067927Z","3644,6767","200","True","882",,,,"0","0",""
"2026-07-18T13:33:09.0581744Z","3463,3946","200","True","882",,,,"0","0",""
"2026-07-18T13:33:23.3203256Z","3461,9101","200","True","882",,,,"0","0",""
"2026-07-18T13:33:37.9321477Z","3801,317","200","True","882",,,,"0","0",""
"2026-07-18T13:33:52.3397461Z","3605,6532","200","True","882",,,,"0","0",""
"2026-07-18T13:34:08.0476209Z","3362,9752","200","True","882",,,,"0","0",""
"2026-07-18T13:34:23.4303286Z","3565,0327","200","True","882",,,,"0","0",""
"2026-07-18T13:34:38.0715857Z","3521,7427","200","True","882",,,,"0","0",""
"2026-07-18T13:34:52.6501661Z","3184,1594","200","True","882",,,,"0","0",""
"2026-07-18T13:35:07.1010711Z","3462,1243","200","True","882",,,,"0","0",""
"2026-07-18T13:35:22.4033159Z","3646,4419","200","True","882",,,,"0","0",""
"2026-07-18T13:35:38.0531303Z","3186,8971","200","True","882",,,,"0","0",""
"2026-07-18T13:35:53.0409640Z","3479,4093","200","True","882",,,,"0","0",""
"2026-07-18T13:36:07.3882684Z","3762,9193","200","True","882",,,,"0","0",""
"2026-07-18T13:36:22.4308800Z","3327,2142","200","True","882",,,,"0","0",""
"2026-07-18T13:36:36.9322198Z","3136,5879","200","True","882",,,,"0","0",""
"2026-07-18T13:36:51.4631334Z","3353,4222","200","True","882",,,,"0","0",""
"2026-07-18T13:37:06.0608715Z","3365,5548","200","True","882",,,,"0","0",""
"2026-07-18T13:37:20.7132162Z","3683,0767","200","True","882",,,,"0","0",""
"2026-07-18T13:37:35.3694315Z","3304,4385","200","True","882",,,,"0","0",""
"2026-07-18T13:37:49.9152297Z","3614,6204","200","True","882",,,,"0","0",""
"2026-07-18T13:38:04.8011830Z","3527,7452","200","True","882",,,,"0","0",""
"2026-07-18T13:38:19.8359204Z","3669,2105","200","True","882",,,,"0","0",""
"2026-07-18T13:38:34.5117359Z","3260,5602","200","True","882",,,,"0","0",""
"2026-07-18T13:38:48.6358982Z","2994,6095","200","True","882",,,,"0","0",""
"2026-07-18T13:39:03.1636959Z","3060,8516","200","True","882",,,,"0","0",""
"2026-07-18T13:39:17.2770966Z","3522,4169","200","True","882",,,,"0","0",""
"2026-07-18T13:39:31.5746498Z","3491,7102","200","True","882",,,,"0","0",""
"2026-07-18T13:39:46.0105356Z","3492,1115","200","True","882",,,,"0","0",""
"2026-07-18T13:40:00.7191657Z","3534,0824","200","True","882",,,,"0","0",""
